1600, 00-13-a2-00-40-98-98-4f,0,64,32,37,16,35,0,27,27,27,0,19,0,19,0,19,19,8,0,0,0,19,0,8,8,8,0,8,0,0,0,8,8,0
1600, 00-13-a2-00-40-98-98-4f,0,64,16,43,0,30,0,35,0,30,0,0,0,30,0,8,0,19,0,0,8,0,0,0,8,0,0,0,8,8,0,0,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,19,16,0,24,19,16,0,0,0,0,0,19,19,19,0,0,0,0,0,19,0,0,0,0,0,0,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,37,0,30,0,0,0,27,0,19,0,30,0,0,0,24,0,0,0,8,0,8,0,8,0,8,0,8,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,41,35,25,0,27,27,27,0,8,0,0,0,8,19,19,0,0,0,8,0,0,8,19,0,0,8,8,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,16,30,0,24,27,30,0,19,0,30,0,24,19,19,0,0,0,0,0,8,8,8,0,8,0,8,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,33,30,16,0,30,27,27,0,8,19,0,0,19,19,19,0,0,0,0,0,0,8,8,0,0,8,0,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,25,37,30,38,0,30,16,27,0,8,8,19,0,19,19,27,0,0,0,8,8,19,0,8,0,0,8,0,8,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,43,24,30,0,0,24,27,0,16,19,19,0,0,19,19,0,0,0,0,0,0,0,8,0,8,0,8,0,0,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,43,16,30,0,16,24,33,0,0,0,16,0,19,19,27,0,0,0,0,0,0,8,19,0,0,0,8,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,40,16,30,0,24,27,35,0,0,0,16,0,19,0,19,0,0,0,0,0,19,19,0,0,8,0,8,0,0,8,0
1600, 00-13-a2-00-40-98-98-4f,0,64,32,44,16,35,8,27,27,27,0,30,0,0,0,19,19,8,0,8,0,8,0,8,8,8,0,8,8,0,8,8,8,0
1600, 00-13-a2-00-40-98-98-4f,0,64,32,44,27,16,0,27,16,16,0,19,0,8,0,19,19,8,0,0,0,0,0,8,0,0,0,0,8,0,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,43,0,30,0,35,0,35,0,0,0,16,0,8,0,19,0,0,8,0,0,0,8,0,0,0,8,8,0,0,8,0
1600, 00-13-a2-00-40-98-98-4f,0,64,32,37,0,30,0,24,0,30,0,19,0,30,0,19,0,19,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,44,0,35,24,27,0,27,19,19,0,19,19,19,0,19,0,0,0,19,8,8,0,8,8,0,0,8,8,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,25,37,0,35,0,0,0,33,0,8,0,19,8,0,0,19,0,0,0,19,0,8,0,19,0,0,0,8,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,41,24,19,0,27,24,19,0,0,19,0,0,19,19,24,0,0,8,0,0,8,8,0,0,0,8,0,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,44,16,30,0,0,25,19,0,30,19,8,0,0,19,24,0,8,0,0,0,8,0,0,0,8,8,0,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,25,37,0,16,0,19,0,24,8,8,0,19,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,8,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,47,16,30,24,16,24,27,0,19,19,19,19,19,19,8,0,0,8,0,8,8,19,0,0,0,8,8,8,0,8,0
1600, 00-13-a2-00-40-98-98-4f,0,64,25,46,16,0,0,0,24,27,0,16,0,0,0,0,19,19,0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,27,16,0,19,16,24,0,19,0,19,0,0,19,19,0,0,0,0,0,8,0,0,0,8,8,8,0,0,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,41,16,27,0,0,27,16,0,19,0,24,0,0,19,24,0,0,0,8,0,8,8,0,0,8,0,0,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,25,43,0,33,0,19,25,30,0,0,0,8,0,0,19,19,0,0,0,0,0,19,0,0,0,0,0,8,0,0,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,0,35,0,30,16,27,0,27,8,0,0,19,16,19,0,19,0,8,0,0,8,8,0,8,0,0,0,8,8,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,25,44,16,30,0,27,8,32,0,0,0,19,0,19,8,19,0,8,8,8,0,8,0,8,0,0,0,8,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,46,19,35,0,30,24,27,0,0,19,0,0,19,24,19,0,0,8,8,0,0,8,8,0,8,8,0,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,0,35,0,0,30,25,0,24,0,0,0,0,19,19,0,19,0,8,0,8,0,0,0,8,8,0,0,8,8,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,0,16,0,30,0,24,0,8,0,19,0,24,0,19,0,0,8,8,0,0,8,19,0,0,8,8,0,0,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,35,16,19,24,27,30,8,8,19,16,8,8,19,24,0,0,8,0,16,8,8,0,19,0,8,0,19,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,35,0,0,0,27,0,24,0,0,0,0,0,19,0,19,0,8,0,8,0,8,0,8,0,0,0,8,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,44,0,27,0,16,0,27,0,19,0,19,0,19,0,19,0,0,0,8,0,8,0,8,0,0,0,8,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,35,35,35,16,30,16,33,0,8,19,19,19,0,19,19,0,8,0,19,0,24,0,8,0,0,19,8,8,8,8,19
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,0,0,16,24,0,24,0,19,0,0,8,19,0,19,0,0,8,8,0,8,8,8,0,8,0,8,0,0,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,35,24,16,0,27,24,27,0,0,24,16,0,19,24,8,0,8,0,0,0,8,0,16,0,0,8,19,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,0,46,0,24,0,24,30,19,24,8,0,24,0,0,19,24,0,0,8,0,0,8,0,0,8,8,0,8,0,0,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,37,0,30,0,16,0,27,0,19,0,30,0,16,0,19,0,0,0,0,0,0,0,8,0,8,0,8,0,0,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,44,30,33,0,27,27,33,0,0,19,16,0,19,19,19,0,8,0,8,0,8,8,19,0,0,8,0,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,41,16,27,0,0,27,16,0,19,0,24,0,0,19,24,0,0,0,8,0,8,8,0,0,8,0,0,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,43,24,30,8,30,30,27,0,8,24,8,8,19,19,19,0,0,0,0,0,19,19,8,0,8,8,8,0,8,8,0
1600, 00-13-a2-00-40-98-98-4f,0,64,32,44,35,16,16,24,27,16,0,8,16,0,19,19,16,0,0,8,8,0,0,8,8,0,0,8,0,0,8,0,0,0
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,0,30,0,24,0,30,0,19,0,30,0,19,0,19,0,0,0,0,8,0,0,0,0,8,0,8,8,0,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,35,30,16,0,27,27,27,0,0,19,0,0,19,19,19,0,8,0,0,0,8,8,8,0,0,8,0,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,35,27,16,0,27,19,25,19,0,0,0,0,19,0,8,0,8,0,0,8,8,24,0,0,0,0,0,8,8,8,0
1600, 00-13-a2-00-40-98-98-4f,0,64,25,44,0,35,0,25,0,27,0,19,0,19,0,19,0,19,0,0,0,19,0,0,0,8,0,0,0,8,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,35,16,0,27,27,0,0,24,0,8,0,19,19,24,0,0,0,0,0,8,8,8,0,0,8,0,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,43,19,27,0,35,19,27,0,19,19,19,0,24,0,19,0,0,8,8,0,8,8,8,0,8,8,8,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,16,30,8,24,27,30,0,19,0,30,8,19,19,19,0,0,0,0,0,0,8,0,0,8,0,8,0,0,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,41,0,27,16,27,24,0,19,24,0,19,19,24,19,0,0,0,8,0,8,8,8,0,8,0,8,8,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,25,37,0,30,8,8,0,30,0,19,0,30,0,0,0,27,0,0,0,0,0,0,0,0,8,8,0,8,8,0,0,19
1600, 00-13-a2-00-40-98-98-4f,0,64,16,43,8,30,0,35,8,27,0,16,8,19,0,19,8,16,0,0,0,0,0,8,0,0,0,8,0,8,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,43,16,16,24,27,27,19,0,8,19,19,19,16,19,19,0,0,0,0,8,8,8,19,0,0,8,8,8,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,44,0,30,19,16,0,27,19,19,0,19,19,19,0,19,8,0,0,8,8,0,0,8,8,0,0,0,8,0,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,43,0,30,24,16,24,27,0,8,0,19,19,16,19,19,0,0,0,0,8,0,8,8,0,0,0,8,8,0,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,0,33,30,30,0,25,24,27,0,30,0,19,0,19,19,19,0,0,0,0,0,0,8,8,0,8,0,8,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,0,35,41,16,8,27,27,27,0,0,19,0,0,19,24,19,0,8,0,0,0,8,0,0,0,0,0,0,8,8,8,0
1600, 00-13-a2-00-40-98-98-4f,0,64,16,43,0,35,0,30,16,24,16,0,0,19,0,16,19,19,0,0,0,0,0,0,0,19,8,0,0,8,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,35,0,16,0,27,0,8,0,0,0,19,0,19,0,19,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,25,37,16,0,0,24,24,27,8,0,0,0,0,19,8,0,0,0,0,8,0,19,8,8,0,0,0,0,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,46,0,16,0,24,24,16,0,19,0,0,0,19,19,19,0,8,0,0,8,8,8,0,0,8,0,0,8,0,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,0,40,24,33,0,27,27,27,0,19,0,30,0,8,19,8,0,0,8,8,0,8,8,8,0,0,8,8,0,0,8,0
1600, 00-13-a2-00-40-98-98-4f,0,64,16,41,16,30,16,16,24,24,0,30,19,8,19,19,19,24,0,0,8,8,8,0,19,8,0,8,8,0,8,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,35,41,16,16,27,24,27,0,16,8,0,0,19,8,8,0,8,8,0,0,8,0,16,0,8,0,0,0,8,8,0
1600, 00-13-a2-00-40-98-98-4f,0,64,16,35,0,19,0,27,0,30,0,0,0,8,0,19,0,19,0,8,0,8,0,8,0,0,0,0,0,8,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,44,35,16,16,24,35,30,0,0,19,16,0,19,19,24,0,0,19,0,0,0,0,0,0,0,0,0,8,0,16,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,35,27,16,0,27,19,25,8,0,0,0,0,19,0,8,0,8,8,0,8,8,24,0,0,0,0,0,8,8,8,0
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,16,30,0,8,27,30,0,19,0,30,0,8,19,19,0,0,0,0,0,0,8,0,0,8,0,8,0,0,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,46,30,25,0,19,30,27,0,8,19,0,0,8,19,19,0,0,0,8,0,0,0,8,0,19,8,8,0,0,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,44,27,16,0,27,16,16,0,19,0,0,0,19,16,8,0,0,0,0,0,8,0,0,0,0,0,0,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,30,27,0,25,24,27,0,24,8,19,0,19,19,24,0,8,0,8,0,0,8,8,0,0,0,8,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,37,0,30,0,24,0,30,0,19,0,30,0,24,0,19,0,0,0,0,0,0,0,0,0,8,0,8,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,41,16,30,0,16,27,27,0,24,0,19,0,16,19,19,0,0,0,0,0,19,8,8,0,0,0,8,0,19,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,27,16,0,19,27,19,0,19,8,8,0,8,0,8,0,0,8,0,8,19,19,8,0,8,0,0,8,0,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,46,0,16,0,25,0,27,0,0,0,0,0,19,0,19,0,8,0,0,0,0,0,8,0,0,0,0,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,37,30,38,0,27,27,33,0,0,19,19,0,19,19,19,0,0,0,8,0,8,8,19,0,0,8,8,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,0,35,27,30,8,16,16,30,0,0,0,0,0,19,19,8,0,0,0,16,0,0,0,0,0,8,8,8,8,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,30,16,0,27,27,0,0,0,19,8,0,19,19,24,0,0,0,0,0,8,8,8,0,0,8,0,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,0,37,30,32,0,27,24,30,0,19,0,16,0,19,24,8,0,8,0,8,0,0,8,0,0,8,0,8,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,25,37,0,30,8,19,0,30,0,8,0,30,0,8,0,27,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,19
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,16,16,0,24,16,0,19,19,0,19,0,19,19,19,0,0,0,0,0,8,8,0,8,8,0,8,0,0,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,35,27,0,0,27,24,0,24,19,19,0,0,19,24,0,0,8,8,0,8,8,8,0,0,8,8,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,19,16,16,8,19,25,0,24,8,0,19,0,0,8,0,0,8,0,8,19,24,0,0,0,0,0,8,8,8,0
1600, 00-13-a2-00-40-98-98-4f,0,64,16,40,16,30,19,24,16,30,8,0,19,30,0,19,19,19,0,0,8,0,8,8,8,0,0,8,8,8,8,0,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,0,16,0,30,0,8,19,19,0,19,0,8,0,19,8,0,0,0,0,0,0,8,8,8,0,8,0,0,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,0,16,0,0,0,19,0,19,0,19,0,0,0,19,0,0,0,0,8,0,0,0,0,8,0,8,8,0,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,30,24,25,0,24,24,25,19,16,0,0,0,19,24,19,0,0,8,8,8,8,8,0,0,0,0,8,8,8,8,0
1600, 00-13-a2-00-40-98-98-4f,0,64,16,43,24,35,24,30,35,27,0,19,24,0,24,19,19,19,0,0,0,8,0,0,0,8,0,8,8,0,8,8,19,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,44,0,30,0,0,0,27,0,30,0,19,0,0,0,19,0,8,8,0,0,0,8,8,0,8,8,8,0,0,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,44,35,32,16,27,16,16,19,19,19,19,19,19,19,19,0,8,0,8,8,8,8,0,8,8,8,0,8,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,0,33,16,32,0,16,24,27,0,30,0,16,0,16,8,19,0,0,0,8,0,0,8,8,8,8,0,8,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,0,30,19,24,0,30,0,19,0,30,0,19,0,19,0,0,8,0,8,0,8,0,0,8,8,8,8,0,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,0,35,30,35,16,27,25,24,0,25,0,19,19,19,8,19,0,0,19,8,8,8,0,19,0,8,0,8,8,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,25,37,19,30,0,24,16,27,0,19,0,19,0,19,0,24,0,0,24,8,0,0,19,0,0,8,8,0,0,0,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,41,16,25,19,16,19,16,0,8,0,24,16,19,8,24,0,0,0,8,19,8,0,0,0,8,0,0,8,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,35,8,0,0,27,8,24,0,0,0,0,0,19,0,19,0,8,0,8,0,8,0,8,0,0,0,8,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,46,16,16,0,25,27,19,0,19,0,19,0,24,19,19,0,8,0,0,0,0,8,0,0,16,0,8,0,0,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,0,37,30,30,0,16,30,24,0,30,0,19,0,19,19,19,0,8,0,0,0,0,0,19,0,8,0,8,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,35,0,16,0,27,0,24,0,0,0,19,0,19,0,19,0,8,0,8,0,8,0,19,0,0,0,8,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,0,43,24,32,0,16,27,24,0,24,16,19,0,16,19,24,0,0,8,8,0,8,8,19,0,8,8,8,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,0,37,30,16,0,25,24,30,0,30,0,19,0,19,19,19,0,0,0,0,8,0,8,0,0,8,0,8,8,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,35,32,24,16,24,16,30,0,8,19,24,8,8,19,16,0,8,0,0,0,8,0,8,0,0,8,8,8,0,8,0
1600, 00-13-a2-00-40-98-98-4f,0,64,32,41,0,30,0,0,0,27,0,24,0,19,0,0,0,19,0,0,0,8,0,8,0,8,0,0,0,0,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,16,32,0,0,27,24,0,24,0,16,0,0,19,19,0,0,0,8,0,8,8,19,0,0,0,8,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,43,0,30,0,35,19,35,0,0,0,16,0,8,8,19,0,0,8,0,0,0,8,0,0,0,8,8,0,0,8,0
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,30,19,0,16,27,24,0,30,0,19,8,19,19,19,0,0,8,0,0,0,0,19,0,8,0,8,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,37,24,32,0,24,24,16,0,19,16,19,0,19,19,16,0,0,8,8,0,19,8,0,0,8,0,8,0,8,8,0
1600, 00-13-a2-00-40-98-98-4f,0,64,16,35,24,0,0,27,24,27,0,0,16,0,0,19,19,19,0,8,8,0,0,8,8,8,0,0,0,0,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,46,16,16,24,0,25,19,0,24,19,19,16,0,19,19,0,0,0,0,0,8,0,0,0,0,8,8,8,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,16,16,0,24,8,8,8,19,0,19,0,0,8,19,0,0,0,0,8,0,0,0,0,8,0,8,8,0,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,0,37,30,25,0,16,30,24,0,24,0,0,0,19,19,19,0,0,0,8,0,0,0,19,0,8,0,8,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,44,35,16,0,27,25,16,0,8,19,0,0,19,25,24,0,0,8,0,8,8,0,0,0,8,0,0,8,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,37,0,30,0,0,24,27,0,19,0,19,0,0,24,19,0,0,0,8,0,0,8,8,0,8,0,0,0,0,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,0,35,16,33,0,19,27,27,0,8,0,16,0,8,19,19,0,8,0,8,0,0,8,8,0,8,0,0,0,0,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,37,30,37,0,27,16,27,0,0,8,0,0,19,0,8,0,0,8,0,0,8,0,16,0,0,0,0,0,8,8,0
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,37,33,0,27,24,30,0,0,19,16,0,19,24,19,0,0,0,8,0,8,19,0,0,0,0,0,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,27,16,0,24,27,0,0,8,8,8,0,8,19,24,0,0,0,0,8,8,8,8,0,0,0,0,8,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,37,16,35,0,25,27,27,0,19,0,19,0,19,19,19,0,0,0,19,0,0,8,8,0,8,0,0,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,45,16,24,16,0,30,24,0,8,0,19,19,0,19,19,0,0,8,19,0,8,0,19,0,0,0,8,8,0,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,46,0,19,0,0,0,27,0,19,0,0,0,0,0,19,0,8,0,0,0,0,0,8,0,8,0,0,0,0,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,35,0,0,0,27,0,27,0,0,0,0,0,19,0,19,0,8,0,0,0,8,0,8,0,0,0,0,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,41,0,30,0,24,0,30,0,19,0,30,0,19,0,19,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,44,0,27,0,0,0,27,0,24,0,19,0,0,0,19,0,0,0,8,0,8,0,8,0,0,0,8,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,35,24,16,0,27,24,25,0,0,16,0,0,19,8,24,0,8,8,8,0,8,8,0,0,0,0,0,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,35,16,16,0,27,19,25,0,0,0,0,0,19,19,8,0,8,8,0,0,8,19,0,0,0,0,0,0,8,8,0
1600, 00-13-a2-00-40-98-98-4f,0,64,32,46,0,33,8,8,24,32,0,16,0,16,0,0,24,19,0,8,0,8,0,8,19,8,0,0,0,0,0,0,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,43,0,30,0,35,0,27,0,19,0,19,0,19,0,19,0,0,0,0,0,8,0,8,0,8,0,8,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,0,39,19,30,0,0,24,27,0,8,19,24,0,0,0,16,0,0,16,8,8,8,19,0,0,0,16,0,8,8,0,0
1600, 00-13-a2-00-40-98-98-4f,0,64,16,43,0,35,0,24,25,19,0,8,0,19,0,24,19,19,0,0,0,0,0,8,0,0,0,0,0,19,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,25,37,30,38,0,35,27,27,8,8,19,19,0,19,19,27,0,0,0,8,8,8,8,8,0,0,8,0,8,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,46,0,25,0,0,24,27,0,19,0,0,0,0,0,19,0,0,0,8,0,8,0,8,0,0,0,8,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,44,35,32,24,27,27,27,0,30,0,19,19,19,19,19,0,0,8,0,8,8,8,8,0,8,0,8,8,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,32,37,0,30,0,19,0,27,0,8,0,19,0,8,0,24,0,0,0,8,0,8,0,8,0,0,0,0,0,8,0,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,43,24,16,0,27,24,19,0,19,19,8,0,19,19,19,0,0,8,0,0,8,8,0,0,0,8,0,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,43,0,35,0,30,16,24,0,19,0,19,0,19,16,24,0,0,0,19,0,0,0,8,0,8,0,0,0,8,8,8
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,30,16,8,24,27,8,0,8,19,19,0,24,19,27,0,8,0,0,0,19,8,0,0,0,8,8,0,8,8,8
